Year,Ministry,Department,Budget,Budget Type,Value
2023,Constitutional Agencies,Public Service Commission,Payroll,Actual Spent     ,"49,563,558"
2023,Constitutional Agencies,Public Service Commission,Payroll,Original Budget     ,"53,121,253"
2023,Constitutional Agencies,Public Service Commission,Operations,Actual Spent     ,"6,994,157"
2023,Constitutional Agencies,Public Service Commission,Operations,Original Budget     ,"3,341,614"
2023,Constitutional Agencies,Public Service Commission,Payroll,Actual Spent     ,"35,287,466"
2023,Constitutional Agencies,Public Service Commission,Payroll,Original Budget     ,"39,132,685"
2023,Constitutional Agencies,Public Service Commission,Operations,Actual Spent     ,"4,945,984"
2023,Constitutional Agencies,Public Service Commission,Operations,Original Budget     ,"9,004,387"
2023,Constitutional Agencies,Public Service Commission,Payroll,Actual Spent     ,"59,509,888"
2023,Constitutional Agencies,Public Service Commission,Payroll,Original Budget     ,"29,143,728"
2023,Constitutional Agencies,Public Service Commission,Operations,Actual Spent     ,"3,976,724"
2023,Constitutional Agencies,Public Service Commission,Operations,Original Budget     ,"2,796,442"
2023,Constitutional Agencies,Public Service Commission,Payroll,Actual Spent     ,"28,175,041"
2023,Constitutional Agencies,Public Service Commission,Payroll,Original Budget     ,"29,699,218"
2023,Constitutional Agencies,Public Service Commission,Operations,Actual Spent     ,"5,601,768"
2023,Constitutional Agencies,Public Service Commission,Operations,Original Budget     ,"6,326,707"
2023,Constitutional Agencies,Public Service Commission,Payroll,Actual Spent     ,"18,944,029"
2023,Constitutional Agencies,Public Service Commission,Payroll,Original Budget     ,"20,782,153"
2023,Constitutional Agencies,Public Service Commission,Operations,Actual Spent     ,"93,522,497"
2023,Constitutional Agencies,Public Service Commission,Operations,Original Budget     ,"100,000,000"
2023,Constitutional Agencies,Public Service Commission,Payroll,Actual Spent     ,"12,386,517"
2023,Constitutional Agencies,Public Service Commission,Payroll,Original Budget     ,"4,435,244"
2023,Constitutional Agencies,Citizenship Office,Operations,Actual Spent     ,"29,503,925"
2023,Constitutional Agencies,Citizenship Office,Operations,Original Budget     ,"18,061,867"
2023,Constitutional Agencies,Citizenship Office,Payroll,Actual Spent     ,"27,933,213"
2023,Constitutional Agencies,Citizenship Office,Payroll,Original Budget     ,"24,487,024"
2023,Constitutional Agencies,Judicial Services Commission,Operations,Actual Spent     ,"780,666"
2023,Constitutional Agencies,Judicial Services Commission,Operations,Original Budget     ,"1,000,000"
2023,Constitutional Agencies,Judicial Services Commission,Operations,Actual Spent     ,"371,704"
2023,Constitutional Agencies,Judicial Services Commission,Operations,Original Budget     ,"914,514"
2023,Constitutional Agencies,Electoral Office,Operations,Actual Spent     ,"18,869,225"
2023,Constitutional Agencies,Electoral Office,Operations,Original Budget     ,"20,937,171"
2023,Constitutional Agencies,Electoral Office,Payroll,Actual Spent     ,"26,675,798"
2023,Constitutional Agencies,Electoral Office,Payroll,Original Budget     ,"34,613,696"
2023,Constitutional Agencies,Electoral Office,Operations,Actual Spent     ,"2,302,253"
2023,Constitutional Agencies,Electoral Office,Payroll,Actual Spent     ,"347,416"
2023,Constitutional Agencies,Electoral Office,Payroll,Actual Spent     ,"2,998,322"
2023,Prime Ministers Ministry,Department of Strategic Policy Cordination & Corporate Services,Operations,Actual Spent     ,"48,604,148"
2023,Prime Ministers Ministry,Department of Strategic Policy Cordination & Corporate Services,Operations,Original Budget     ,"48,003,787"
2023,Prime Ministers Ministry,Department of Strategic Policy Cordination & Corporate Services,Payroll,Actual Spent     ,"87,070,775"
2023,Prime Ministers Ministry,Department of Strategic Policy Cordination & Corporate Services,Payroll,Original Budget     ,"115,889,031"
2023,Prime Ministers Ministry,Vanuatu Project Management Unit (VPMU),Operations,Actual Spent     ,"430,703,382"
2023,Prime Ministers Ministry,Vanuatu Project Management Unit (VPMU),Operations,Original Budget     ,"671,138,530"
2023,Prime Ministers Ministry,Vanuatu Project Management Unit (VPMU),Payroll,Actual Spent     ,"32,275,606"
2023,Prime Ministers Ministry,Vanuatu Project Management Unit (VPMU),Payroll,Original Budget     ,"31,763,768"
2023,Prime Ministers Ministry,Prime Ministers Cabinet,Operations,Actual Spent     ,"34,830,180"
2023,Prime Ministers Ministry,Prime Ministers Cabinet,Operations,Original Budget     ,"35,269,252"
2023,Prime Ministers Ministry,Prime Ministers Cabinet,Payroll,Actual Spent     ,"94,169,977"
2023,Prime Ministers Ministry,Prime Ministers Cabinet,Payroll,Original Budget     ,"93,897,719"
2023,Prime Ministers Ministry,PMO Corporate Service Unit,Payroll,Actual Spent     ,"84,370"
2023,Prime Ministers Ministry,PMO Corporate Service Unit,Operations,Actual Spent     ,"137,128,602"
2023,Prime Ministers Ministry,PMO Corporate Service Unit,Operations,Original Budget     ,"124,146,755"
2023,Prime Ministers Ministry,PMO Corporate Service Unit,Payroll,Actual Spent     ,"48,050,459"
2023,Prime Ministers Ministry,PMO Corporate Service Unit,Payroll,Original Budget     ,"48,375,596"
2023,Prime Ministers Ministry,Language Services Department,Operations,Actual Spent     ,"7,687,667"
2023,Prime Ministers Ministry,Language Services Department,Operations,Original Budget     ,"7,698,992"
2023,Prime Ministers Ministry,Language Services Department,Payroll,Actual Spent     ,"50,429,149"
2023,Prime Ministers Ministry,Language Services Department,Payroll,Original Budget     ,"53,419,408"
2023,Prime Ministers Ministry,Government Remuneration Tribunal (GRT),Operations,Actual Spent     ,"17,224,647"
2023,Prime Ministers Ministry,Government Remuneration Tribunal (GRT),Operations,Original Budget     ,"8,042,416"
2023,Prime Ministers Ministry,Government Remuneration Tribunal (GRT),Payroll,Actual Spent     ,"16,625,521"
2023,Prime Ministers Ministry,Government Remuneration Tribunal (GRT),Payroll,Original Budget     ,"24,348,788"
2023,Prime Ministers Ministry,Department of Communications and Digital Transformation  (DCDT),Operations,Actual Spent     ,"227,319,846"
2023,Prime Ministers Ministry,Department of Communications and Digital Transformation  (DCDT),Operations,Original Budget     ,"249,269,978"
2023,Prime Ministers Ministry,Department of Communications and Digital Transformation  (DCDT),Payroll,Actual Spent     ,"89,815,495"
2023,Prime Ministers Ministry,Department of Communications and Digital Transformation  (DCDT),Payroll,Original Budget     ,"83,767,280"
2023,Ministry of Education & Training,Director General Directorate,Operations,Actual Spent     ,"19,976,776"
2023,Ministry of Education & Training,Director General Directorate,Operations,Original Budget     ,"7,985,586"
2023,Ministry of Education & Training,MoE Cabinet,Operations,Actual Spent     ,"11,975,676"
2023,Ministry of Education & Training,MoE Cabinet,Operations,Original Budget     ,"12,372,726"
2023,Ministry of Education & Training,MoE Cabinet,Payroll,Actual Spent     ,"54,680,009"
2023,Ministry of Education & Training,MoE Cabinet,Payroll,Original Budget     ,"68,643,754"
2023,Ministry of Education & Training,Director General Directorate,Operations,Actual Spent     ,"-15,000"
2023,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent     ,"1,355,886"
2023,Ministry of Education & Training,Education Service Directorate,Operations,Original Budget     ,"1,440,352"
2023,Ministry of Education & Training,Education Service Directorate,Payroll,Actual Spent     ,"7,906,338"
2023,Ministry of Education & Training,Education Service Directorate,Payroll,Original Budget     ,"7,742,992"
2023,Ministry of Education & Training,Director General Directorate,Operations,Actual Spent     ,"1,862,277"
2023,Ministry of Education & Training,Director General Directorate,Payroll,Actual Spent     ,"14,181,014"
2023,Ministry of Education & Training,Director General Directorate,Payroll,Original Budget     ,"11,904,968"
2023,Ministry of Education & Training,Education Commissions and Councils,Operations,Actual Spent     ,"110,306,058"
2023,Ministry of Education & Training,Education Commissions and Councils,Operations,Original Budget     ,"234,116,686"
2023,Ministry of Education & Training,Education Commissions and Councils,Payroll,Actual Spent     ,"32,541,992"
2023,Ministry of Education & Training,Education Commissions and Councils,Payroll,Original Budget     ,"34,283,883"
2023,Ministry of Education & Training,Finance & Administration Directorate,Operations,Actual Spent     ,"755,332"
2023,Ministry of Education & Training,Finance & Administration Directorate,Operations,Original Budget     ,"1,330,633"
2023,Ministry of Education & Training,Finance & Administration Directorate,Payroll,Actual Spent     ,"8,851,082"
2023,Ministry of Education & Training,Finance & Administration Directorate,Payroll,Original Budget     ,"7,879,768"
2023,Ministry of Education & Training,Policy & Planning Directorate,Operations,Actual Spent     ,"1,181,130"
2023,Ministry of Education & Training,Policy & Planning Directorate,Operations,Original Budget     ,"1,514,066"
2023,Ministry of Education & Training,Policy & Planning Directorate,Payroll,Actual Spent     ,"7,265,888"
2023,Ministry of Education & Training,Policy & Planning Directorate,Payroll,Original Budget     ,"7,854,808"
2023,Ministry of Education & Training,Tertiary Education Directorate,Operations,Actual Spent     ,"2,952,526"
2023,Ministry of Education & Training,Tertiary Education Directorate,Operations,Original Budget     ,"3,213,988"
2023,Ministry of Education & Training,Tertiary Education Directorate,Payroll,Actual Spent     ,"6,220,698"
2023,Ministry of Education & Training,Tertiary Education Directorate,Payroll,Original Budget     ,"6,701,932"
2023,Ministry of Education & Training,Director General Directorate,Operations,Actual Spent     ,"2,103,716"
2023,Ministry of Education & Training,Director General Directorate,Payroll,Actual Spent     ,"13,016,534"
2023,Ministry of Education & Training,Director General Directorate,Payroll,Original Budget     ,"14,200,992"
2023,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent     ,"30,230,016"
2023,Ministry of Education & Training,Education Service Directorate,Operations,Original Budget     ,"30,034,547"
2023,Ministry of Education & Training,Education Service Directorate,Payroll,Actual Spent     ,"27,962,584"
2023,Ministry of Education & Training,Education Service Directorate,Payroll,Original Budget     ,"32,032,704"
2023,Ministry of Education & Training,Director General Directorate,Operations,Actual Spent     ,"14,137,936"
2023,Ministry of Education & Training,Director General Directorate,Operations,Original Budget     ,"2,372,387"
2023,Ministry of Education & Training,Director General Directorate,Payroll,Actual Spent     ,"15,408,647"
2023,Ministry of Education & Training,Director General Directorate,Payroll,Original Budget     ,"17,536,632"
2023,Ministry of Education & Training,Finance & Administration Directorate,Operations,Actual Spent     ,"12,087,668"
2023,Ministry of Education & Training,Finance & Administration Directorate,Operations,Original Budget     ,"12,585,934"
2023,Ministry of Education & Training,Finance & Administration Directorate,Payroll,Actual Spent     ,"45,795,166"
2023,Ministry of Education & Training,Finance & Administration Directorate,Payroll,Original Budget     ,"54,636,712"
2023,Ministry of Education & Training,Policy & Planning Directorate,Operations,Actual Spent     ,"4,529,251"
2023,Ministry of Education & Training,Policy & Planning Directorate,Operations,Original Budget     ,"5,597,340"
2023,Ministry of Education & Training,Policy & Planning Directorate,Payroll,Actual Spent     ,"21,903,863"
2023,Ministry of Education & Training,Policy & Planning Directorate,Payroll,Original Budget     ,"19,881,720"
2023,Ministry of Education & Training,Tertiary Education Directorate,Operations,Actual Spent     ,"290,336,850"
2023,Ministry of Education & Training,Tertiary Education Directorate,Operations,Original Budget     ,"354,822,422"
2023,Ministry of Education & Training,Tertiary Education Directorate,Payroll,Actual Spent     ,"85,369,545"
2023,Ministry of Education & Training,Tertiary Education Directorate,Payroll,Original Budget     ,"105,089,816"
2023,Ministry of Education & Training,Director General Directorate,Operations,Actual Spent     ,"332,011"
2023,Ministry of Education & Training,Director General Directorate,Operations,Original Budget     ,"381,512"
2023,Ministry of Education & Training,Director General Directorate,Payroll,Actual Spent     ,"1,518,091"
2023,Ministry of Education & Training,Director General Directorate,Payroll,Original Budget     ,"1,992,424"
2023,Ministry of Education & Training,Policy & Planning Directorate,Operations,Actual Spent     ,"1,110,691"
2023,Ministry of Education & Training,Policy & Planning Directorate,Operations,Original Budget     ,"1,201,948"
2023,Ministry of Education & Training,Policy & Planning Directorate,Payroll,Actual Spent     ,"5,449,063"
2023,Ministry of Education & Training,Policy & Planning Directorate,Payroll,Original Budget     ,"11,210,896"
2023,Ministry of Education & Training,Finance & Administration Directorate,Operations,Actual Spent     ,"504,602,019"
2023,Ministry of Education & Training,Finance & Administration Directorate,Operations,Original Budget     ,"202,937,697"
2023,Ministry of Education & Training,Finance & Administration Directorate,Payroll,Actual Spent     ,"185,209,205"
2023,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent     ,"71,659,528"
2023,Ministry of Education & Training,Education Service Directorate,Operations,Original Budget     ,"48,695,550"
