Year,Ministry,Department,Budget,Budget Type,Value
2022,Ministry of Education & Training,Director General Directorate,Operations,Actual Spent ,-499589
2022,Ministry of Education & Training,Director General Directorate,Operations,Actual Spent ,999178
2022,Ministry of Education & Training,Finance & Administration Directorate,Operations,Actual Spent ,41958897
2022,Ministry of Education & Training,Finance & Administration Directorate,Payroll,Actual Spent ,4767223
2022,Ministry of Education & Training,Finance & Administration Directorate,Operations,Actual Spent ,343204
2022,Ministry of Education & Training,Finance & Administration Directorate,Operations,Actual Spent ,124870
2022,Ministry of Education & Training,Finance & Administration Directorate,Operations,Actual Spent ,1318340
2022,Ministry of Education & Training,Finance & Administration Directorate,Operations,Actual Spent ,30440370
2022,Ministry of Education & Training,Policy & Planning Directorate,Operations,Actual Spent ,72000
2022,Ministry of Education & Training,Tertiary Education Directorate,Operations,Actual Spent ,37665078
2022,Ministry of Education & Training,Tertiary Education Directorate,Operations,Actual Spent ,3130200
2022,Ministry of Education & Training,Tertiary Education Directorate,Operations,Actual Spent ,19521959
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,49578
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,8809042
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,26095237
2022,Ministry of Education & Training,Education Service Directorate,Payroll,Actual Spent ,7320247
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,-50000
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,2828957
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,315691
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,790100
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,-403880
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,1712420
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,213508
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,520600
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,13455522
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,6613630
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,7142804
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,11432093
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,11888836
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,8493068
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,9319981
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,8937570
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,10952069
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,685600
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,1173769
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,34000
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,3846557
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,960000
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,20177246
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,7748246
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,30188846
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,14354776
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,97043
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,2864320
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,207500
2022,Ministry of Education & Training,Education Service Directorate,Payroll,Actual Spent ,1483732
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,48608246
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,14273246
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,23880747
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,43261
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,-10000
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,1211225
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,4555057
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,-338340
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,312000
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,-510050
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,330065
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,-2952287
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,62610
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,54727827
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,770369221
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,5269388
2022,Ministry of Internal Affairs,Department of Urban Affairs and Planning,Operations,Actual Spent ,29312825
2022,Ministry of Internal Affairs,Department of Provincial Affairs,Operations,Actual Spent ,620119
2022,Ministry of Internal Affairs,Department of Immigration,Payroll,Actual Spent ,1627071
2022,Ministry of Internal Affairs,Civil Registry Office,Payroll,Actual Spent ,1869209
2022,Ministry of Internal Affairs,Civil Registry Office,Operations,Actual Spent ,7167087
2022,Ministry of Internal Affairs,Civil Registry Office,Payroll,Actual Spent ,4084429
2022,Ministry of Internal Affairs,Civil Registry Office,Payroll,Actual Spent ,440
2022,Ministry of Internal Affairs,Civil Registry Office,Operations,Actual Spent ,1782827
2022,Ministry of Finance and Economic Management,MFEM Corporate Services,Operations,Actual Spent ,-14895000
2022,Ministry of Finance and Economic Management,Department of Customs and Inland Revenue,Operations,Actual Spent ,16910265
2022,Ministry of Finance and Economic Management,MFEM Corporate Services,Operations,Actual Spent ,578995
2022,Ministry of Finance and Economic Management,MFEM Corporate Services,Operations,Actual Spent ,601350
2022,Ministry of Finance and Economic Management,MFEM Corporate Services,Operations,Actual Spent ,5322804
2022,Ministry of Finance and Economic Management,MFEM Corporate Services,Operations,Actual Spent ,-30000000
2022,Ministry of Finance and Economic Management,MFEM Corporate Services,Operations,Actual Spent ,16188985
2022,Ministry of Finance and Economic Management,MFEM Corporate Services,Payroll,Actual Spent ,19245760
2022,Ministry of Finance and Economic Management,Department of Finance & Treasury,Operations,Actual Spent ,10861758
2022,Ministry of Finance and Economic Management,MFEM Corporate Services,Operations,Actual Spent ,5388599
2022,Ministry of Finance and Economic Management,MFEM Corporate Services,Payroll,Actual Spent ,3728609
2022,Ministry of Finance and Economic Management,Department of Finance & Treasury,Operations,Actual Spent ,21440800
2022,Ministry of Finance and Economic Management,National Statistics Office,Payroll,Actual Spent ,345912
2022,Ministry of Finance and Economic Management,National Statistics Office,Operations,Actual Spent ,5835626
2022,Ministry of Finance and Economic Management,National Statistics Office,Operations,Actual Spent ,-88650
2022,Ministry of Finance and Economic Management,National Statistics Office,Operations,Actual Spent ,11452006
2022,Ministry of Finance and Economic Management,National Statistics Office,Operations,Actual Spent ,1659789
2022,Ministry of Finance and Economic Management,National Statistics Office,Operations,Actual Spent ,147295838
2022,Ministry of Finance and Economic Management,National Statistics Office,Payroll,Actual Spent ,40367799
2022,Ministry of Finance and Economic Management,National Statistics Office,Operations,Actual Spent ,23539917
2022,Ministry of Finance and Economic Management,National Statistics Office,Payroll,Actual Spent ,17374760
2022,Ministry of Finance and Economic Management,Department of Finance & Treasury,Operations,Actual Spent ,-100000000
2022,Ministry of Finance and Economic Management,Department of Finance & Treasury,Operations,Actual Spent ,1949150
2022,Ministry of Finance and Economic Management,Department of Finance & Treasury,Operations,Actual Spent ,-74155280
2022,Ministry of Finance and Economic Management,Department of Finance & Treasury,Operations,Actual Spent ,1996880
2022,Ministry of Finance and Economic Management,Department of Finance & Treasury,Operations,Actual Spent ,77948
2022,Ministry of Finance and Economic Management,Department of Finance & Treasury,Payroll,Actual Spent ,12868752
2022,Ministry of Finance and Economic Management,Department of Finance & Treasury,Operations,Actual Spent ,91000000
2022,Ministry of Finance and Economic Management,Department of Finance & Treasury,Payroll,Actual Spent ,84042100
2022,Ministry of Finance and Economic Management,Department of Finance & Treasury,Operations,Actual Spent ,5947116
2022,Ministry of Finance and Economic Management,Department of Finance & Treasury,Operations,Actual Spent ,2883285
2022,Ministry of Finance and Economic Management,Department of Finance & Treasury,Payroll,Actual Spent ,1925395
2022,Ministry of Finance and Economic Management,Department of Finance & Treasury,Operations,Actual Spent ,29780000
2022,Ministry of Finance and Economic Management,Department of Finance & Treasury,Operations,Actual Spent ,11526685
2022,Ministry of Finance and Economic Management,Department of Finance & Treasury,Operations,Actual Spent ,24000000
2022,Ministry of Finance and Economic Management,Department of Finance & Treasury,Operations,Actual Spent ,3311200
2022,Ministry of Finance and Economic Management,Department of Finance & Treasury,Operations,Actual Spent ,284293106
2022,Ministry of Finance and Economic Management,Department of Finance & Treasury,Operations,Actual Spent ,7483651
2022,Ministry of Finance and Economic Management,Department of Finance & Treasury,Operations,Actual Spent ,3685483
2022,Ministry of Finance and Economic Management,Department of Finance & Treasury,Operations,Actual Spent ,16284000
2022,Ministry of Finance and Economic Management,Department of Finance & Treasury,Operations,Actual Spent ,2580000
2022,Ministry of Finance and Economic Management,Department of Finance & Treasury,Operations,Actual Spent ,18550000
2022,Ministry of Finance and Economic Management,Department of Finance & Treasury,Operations,Actual Spent ,2067332
2022,Ministry of Finance and Economic Management,Department of Finance & Treasury,Operations,Actual Spent ,7537245
2022,Ministry of Finance and Economic Management,Department of Finance & Treasury,Operations,Actual Spent ,858250
2022,Ministry of Finance and Economic Management,Department of Finance & Treasury,Operations,Actual Spent ,1238906
2022,Ministry of Finance and Economic Management,Department of Finance & Treasury,Operations,Actual Spent ,4999982
2022,Ministry of Finance and Economic Management,Department of Finance & Treasury,Operations,Actual Spent ,4999979
