Year,Province,Constituency,Area Council,Sex,Age,GeoCode,Value
2017,,,north efate,Female,,VU05035,1539
2017,,,north erromango,Male,,VU06019,774
2017,,,north erromango,Female,,VU06019,752
2017,,,north maewo,Male,,VU03014,1244
2017,,,north maewo,Female,,VU03014,1173
2017,,,north pentecost,Male,,VU03017,3151
2017,,,north pentecost,Female,,VU03017,2910
2017,,,north santo,Male,,VU02047,2530
2017,,,north santo,Female,,VU02047,2328
2017,,,north tanna,Male,,VU06026,2094
2017,,,north tanna,Female,,VU06026,2190
2017,,,north tongoa,Male,,VU05031,854
2017,,,north tongoa,Female,,VU05031,873
2017,,,north west malekula,Male,,VU04006,2882
2017,,,north west malekula,Female,,VU04006,2762
2017,,,north west santo,Male,,VU02044,864
2017,,,north west santo,Female,,VU02044,873
2017,,,paama,Male,,VU04013,887
2017,,,paama,Female,,VU04013,873
2017,,,pango,Male,,VU05038,1188
2017,,,pango,Female,,VU05038,1226
2017,,,port vila,Male,,VU05002,26771
2017,,,port vila,Female,,VU05002,25863
2017,,,south ambae,Male,,VU03049,801
2017,,,south ambae,Female,,VU03049,751
2017,,,south east ambrym,Male,,VU04012,812
2017,,,south east ambrym,Female,,VU04012,776
2017,,,south east malekula,Male,,VU04009,2719
2017,,,south east malekula,Female,,VU04009,2541
2017,,,south east santo,Male,,VU02046,3158
2017,,,south east santo,Female,,VU02046,2937
2017,,,south epi,Male,,VU05027,779
2017,,,south epi,Female,,VU05027,704
2017,,,south erromango,Male,,VU06020,306
2017,,,south erromango,Female,,VU06020,326
2017,,,south maewo,Male,,VU03015,675
2017,,,south maewo,Female,,VU03015,656
2017,,,south malekula,Male,,VU04058,1979
2017,,,south malekula,Female,,VU04058,2019
2017,,,south pentecost,Male,,VU03016,2407
2017,,,south pentecost,Female,,VU03016,2473
2017,,,south santo,Male,,VU02045,4465
2017,,,south santo,Female,,VU02045,4166
2017,,,south tanna,Male,,VU06022,686
2017,,,south tanna,Female,,VU06022,677
2017,,,south west malekula,Male,,VU04059,1901
2017,,,south west malekula,Female,,VU04059,1748
2017,,,south west tanna,Male,,VU06023,2827
2017,,,south west tanna,Female,,VU06023,2896
2017,,,tongariki,Male,,VU05032,531
2017,,,tongariki,Female,,VU05032,479
2017,,,torres,Male,,VU01055,517
2017,,,torres,Female,,VU01055,529
2017,,,ureparapara,Male,,VU01066,245
2017,,,ureparapara,Female,,VU01066,222
2017,,,vanua lava,Male,,VU01054,1672
2017,,,vanua lava,Female,,VU01054,1560
2017,,,varisu,Male,,VU05030,835
2017,,,varisu,Female,,VU05030,821
2017,,,vermali,Male,,VU05029,1036
2017,,,vermali,Female,,VU05029,1093
2017,,,vermaul,Male,,VU05028,742
2017,,,vermaul,Female,,VU05028,753
2017,,,west ambae,Male,,VU03052,2086
2017,,,west ambae,Female,,VU03052,1990
2017,,,west ambrym,Male,,VU04010,1530
2017,,,west ambrym,Female,,VU04010,1483
2017,,,west malo,Male,,VU02043,1236
2017,,,west malo,Female,,VU02043,1172
2017,,,west santo,Male,,VU02048,1572
2017,,,west santo,Female,,VU02048,1572
2017,,,west tanna,Male,,VU06023,4354
2017,,,west tanna,Female,,VU06023,4412
2017,,,whitesands,Male,,VU06024,3439
2017,,,whitesands,Female,,VU06024,3460
2017,,,aneityum,,0-4,VU06021,250
2017,,,aneityum,,5-9,VU06021,211
2017,,,aneityum,,10-14,VU06021,158
2017,,,aneityum,,15-19,VU06021,125
2017,,,aneityum,,20-24,VU06021,142
2017,,,aneityum,,25-29,VU06021,131
2017,,,aneityum,,30-34,VU06021,93
2017,,,aneityum,,35-39,VU06021,72
2017,,,aneityum,,40-44,VU06021,68
2017,,,aneityum,,45-49,VU06021,65
2017,,,aneityum,,50-54,VU06021,52
2017,,,aneityum,,55-59,VU06021,26
2017,,,aneityum,,60-64,VU06021,26
2017,,,aneityum,,65+,VU06021,49
2017,,,aniwa,,0-4,VU06005,68
2017,,,aniwa,,5-9,VU06005,62
2017,,,aniwa,,10-14,VU06005,59
2017,,,aniwa,,15-19,VU06005,20
2017,,,aniwa,,20-24,VU06005,29
2017,,,aniwa,,25-29,VU06005,32
2017,,,aniwa,,30-34,VU06005,21
2017,,,aniwa,,35-39,VU06005,20
2017,,,aniwa,,40-44,VU06005,20
2017,,,aniwa,,45-49,VU06005,24
2017,,,aniwa,,50-54,VU06005,19
2017,,,aniwa,,55-59,VU06005,10
2017,,,aniwa,,60-64,VU06005,12
2017,,,aniwa,,65+,VU06005,32
2017,,,canal - fanafo,,0-4,VU02061,766
2017,,,canal - fanafo,,5-9,VU02061,673
2017,,,canal - fanafo,,10-14,VU02061,552
2017,,,canal - fanafo,,15-19,VU02061,595
2017,,,canal - fanafo,,20-24,VU02061,479
2017,,,canal - fanafo,,25-29,VU02061,407
2017,,,canal - fanafo,,30-34,VU02061,338
2017,,,canal - fanafo,,35-39,VU02061,269
2017,,,canal - fanafo,,40-44,VU02061,256
2017,,,canal - fanafo,,45-49,VU02061,170
2017,,,canal - fanafo,,50-54,VU02061,144
2017,,,canal - fanafo,,55-59,VU02061,90
2017,,,canal - fanafo,,60-64,VU02061,120
2017,,,canal - fanafo,,65+,VU02061,172
2017,,,central malekula,,0-4,VU04008,980
2017,,,central malekula,,5-9,VU04008,856
2017,,,central malekula,,10-14,VU04008,656
2017,,,central malekula,,15-19,VU04008,569
2017,,,central malekula,,20-24,VU04008,480
2017,,,central malekula,,25-29,VU04008,517
2017,,,central malekula,,30-34,VU04008,441
2017,,,central malekula,,35-39,VU04008,430
2017,,,central malekula,,40-44,VU04008,355
2017,,,central malekula,,45-49,VU04008,291
2017,,,central malekula,,50-54,VU04008,231
2017,,,central malekula,,55-59,VU04008,181
2017,,,central malekula,,60-64,VU04008,135
2017,,,central malekula,,65+,VU04008,290
2017,,,central pentecost 1,,0-4,VU03060,391
2017,,,central pentecost 1,,5-9,VU03060,413
2017,,,central pentecost 1,,10-14,VU03060,335
2017,,,central pentecost 1,,15-19,VU03060,229
2017,,,central pentecost 1,,20-24,VU03060,217
2017,,,central pentecost 1,,25-29,VU03060,205
2017,,,central pentecost 1,,30-34,VU03060,179
2017,,,central pentecost 1,,35-39,VU03060,130
2017,,,central pentecost 1,,40-44,VU03060,138
2017,,,central pentecost 1,,45-49,VU03060,123
2017,,,central pentecost 1,,50-54,VU03060,106
2017,,,central pentecost 1,,55-59,VU03060,59
2017,,,central pentecost 1,,60-64,VU03060,58
2017,,,central pentecost 1,,65+,VU03060,125
2017,,,central pentecost 2,,0-4,VU03018,602
2017,,,central pentecost 2,,5-9,VU03018,609
2017,,,central pentecost 2,,10-14,VU03018,433
2017,,,central pentecost 2,,15-19,VU03018,358
2017,,,central pentecost 2,,20-24,VU03018,252
2017,,,central pentecost 2,,25-29,VU03018,268
2017,,,central pentecost 2,,30-34,VU03018,254
2017,,,central pentecost 2,,35-39,VU03018,265
2017,,,central pentecost 2,,40-44,VU03018,187
2017,,,central pentecost 2,,45-49,VU03018,200
2017,,,central pentecost 2,,50-54,VU03018,102
2017,,,central pentecost 2,,55-59,VU03018,118
2017,,,central pentecost 2,,60-64,VU03018,79
2017,,,central pentecost 2,,65+,VU03018,226
2017,,,east ambae,,0-4,VU03051,312
2017,,,east ambae,,5-9,VU03051,313
2017,,,east ambae,,10-14,VU03051,158
2017,,,east ambae,,15-19,VU03051,185
2017,,,east ambae,,20-24,VU03051,233
2017,,,east ambae,,25-29,VU03051,215
2017,,,east ambae,,30-34,VU03051,158
2017,,,east ambae,,35-39,VU03051,120
2017,,,east ambae,,40-44,VU03051,114
2017,,,east ambae,,45-49,VU03051,119
2017,,,east ambae,,50-54,VU03051,97
2017,,,east ambae,,55-59,VU03051,80
2017,,,east ambae,,60-64,VU03051,48
2017,,,east ambae,,65+,VU03051,147
2017,,,east malo,,0-4,VU02042,310
2017,,,east malo,,5-9,VU02042,295
2017,,,east malo,,10-14,VU02042,216
2017,,,east malo,,15-19,VU02042,215
2017,,,east malo,,20-24,VU02042,166
2017,,,east malo,,25-29,VU02042,157
2017,,,east malo,,30-34,VU02042,112
2017,,,east malo,,35-39,VU02042,126
2017,,,east malo,,40-44,VU02042,89
2017,,,east malo,,45-49,VU02042,94
2017,,,east malo,,50-54,VU02042,86
2017,,,east malo,,55-59,VU02042,51
2017,,,east malo,,60-64,VU02042,45
2017,,,east malo,,65+,VU02042,98
2017,,,east santo,,0-4,VU02056,690
2017,,,east santo,,5-9,VU02056,651
2017,,,east santo,,10-14,VU02056,463
2017,,,east santo,,15-19,VU02056,593
2017,,,east santo,,20-24,VU02056,393
2017,,,east santo,,25-29,VU02056,367
2017,,,east santo,,30-34,VU02056,327
2017,,,east santo,,35-39,VU02056,268
2017,,,east santo,,40-44,VU02056,228
2017,,,east santo,,45-49,VU02056,211
2017,,,east santo,,50-54,VU02056,188
2017,,,east santo,,55-59,VU02056,122
2017,,,east santo,,60-64,VU02056,87
2017,,,east santo,,65+,VU02056,206
2017,,,emau,,0-4,VU05034,98
2017,,,emau,,5-9,VU05034,121
2017,,,emau,,10-14,VU05034,81
2017,,,emau,,15-19,VU05034,65
2017,,,emau,,20-24,VU05034,62
2017,,,emau,,25-29,VU05034,48
2017,,,emau,,30-34,VU05034,43
2017,,,emau,,35-39,VU05034,23
2017,,,emau,,40-44,VU05034,30
2017,,,emau,,45-49,VU05034,29
2017,,,emau,,50-54,VU05034,37
2017,,,emau,,55-59,VU05034,17
2017,,,emau,,60-64,VU05034,12
2017,,,emau,,65+,VU05034,35
2017,,,erakor,,0-4,VU05040,1325
2017,,,erakor,,5-9,VU05040,1044
2017,,,erakor,,10-14,VU05040,880
2017,,,erakor,,15-19,VU05040,827
2017,,,erakor,,20-24,VU05040,984
2017,,,erakor,,25-29,VU05040,910
2017,,,erakor,,30-34,VU05040,668
2017,,,erakor,,35-39,VU05040,580
2017,,,erakor,,40-44,VU05040,496
2017,,,erakor,,45-49,VU05040,430
2017,,,erakor,,50-54,VU05040,357
2017,,,erakor,,55-59,VU05040,216
2017,,,erakor,,60-64,VU05040,144
2017,,,erakor,,65+,VU05040,264
2017,,,eratap,,0-4,VU05003,965
2017,,,eratap,,5-9,VU05003,819
2017,,,eratap,,10-14,VU05003,620
2017,,,eratap,,15-19,VU05003,592
2017,,,eratap,,20-24,VU05003,786
2017,,,eratap,,25-29,VU05003,694
2017,,,eratap,,30-34,VU05003,463
2017,,,eratap,,35-39,VU05003,456
2017,,,eratap,,40-44,VU05003,366
2017,,,eratap,,45-49,VU05003,336
2017,,,eratap,,50-54,VU05003,200
2017,,,eratap,,55-59,VU05003,178
2017,,,eratap,,60-64,VU05003,128
2017,,,eratap,,65+,VU05003,192
2017,,,eton,,0-4,VU05037,562
2017,,,eton,,5-9,VU05037,520
2017,,,eton,,10-14,VU05037,316
2017,,,eton,,15-19,VU05037,301
2017,,,eton,,20-24,VU05037,364
2017,,,eton,,25-29,VU05037,346
2017,,,eton,,30-34,VU05037,248
2017,,,eton,,35-39,VU05037,214
2017,,,eton,,40-44,VU05037,163
2017,,,eton,,45-49,VU05037,161
2017,,,eton,,50-54,VU05037,127
2017,,,eton,,55-59,VU05037,82
2017,,,eton,,60-64,VU05037,75
2017,,,eton,,65+,VU05037,123
2017,,,futuna,,0-4,VU06004,91
2017,,,futuna,,5-9,VU06004,116
2017,,,futuna,,10-14,VU06004,97
2017,,,futuna,,15-19,VU06004,111
2017,,,futuna,,20-24,VU06004,27
2017,,,futuna,,25-29,VU06004,38
2017,,,futuna,,30-34,VU06004,48
2017,,,futuna,,35-39,VU06004,25
2017,,,futuna,,40-44,VU06004,24
2017,,,futuna,,45-49,VU06004,16
2017,,,futuna,,50-54,VU06004,16
2017,,,futuna,,55-59,VU06004,10
2017,,,futuna,,60-64,VU06004,9
2017,,,futuna,,65+,VU06004,49
2017,,,gaua,,0-4,VU01053,411
2017,,,gaua,,5-9,VU01053,397
2017,,,gaua,,10-14,VU01053,321
2017,,,gaua,,15-19,VU01053,272
2017,,,gaua,,20-24,VU01053,258
2017,,,gaua,,25-29,VU01053,211
2017,,,gaua,,30-34,VU01053,170
2017,,,gaua,,35-39,VU01053,140
2017,,,gaua,,40-44,VU01053,117
2017,,,gaua,,45-49,VU01053,95
2017,,,gaua,,50-54,VU01053,76
2017,,,gaua,,55-59,VU01053,45
2017,,,gaua,,60-64,VU01053,43
2017,,,gaua,,65+,VU01053,80
2017,,,ifira,,0-4,VU05039,159
2017,,,ifira,,5-9,VU05039,121
2017,,,ifira,,10-14,VU05039,115
2017,,,ifira,,15-19,VU05039,114
2017,,,ifira,,20-24,VU05039,158
2017,,,ifira,,25-29,VU05039,106
2017,,,ifira,,30-34,VU05039,81
2017,,,ifira,,35-39,VU05039,60
2017,,,ifira,,40-44,VU05039,72
2017,,,ifira,,45-49,VU05039,50
2017,,,ifira,,50-54,VU05039,50
2017,,,ifira,,55-59,VU05039,37
2017,,,ifira,,60-64,VU05039,35
2017,,,ifira,,65+,VU05039,57
2017,,,luganville,,0-4,VU02001,2225
2017,,,luganville,,5-9,VU02001,1951
2017,,,luganville,,10-14,VU02001,1671
2017,,,luganville,,15-19,VU02001,1958
2017,,,luganville,,20-24,VU02001,1792
2017,,,luganville,,25-29,VU02001,1400
2017,,,luganville,,30-34,VU02001,1162
2017,,,luganville,,35-39,VU02001,1021
2017,,,luganville,,40-44,VU02001,833
2017,,,luganville,,45-49,VU02001,763
2017,,,luganville,,50-54,VU02001,624
2017,,,luganville,,55-59,VU02001,428
2017,,,luganville,,60-64,VU02001,321
2017,,,luganville,,65+,VU02001,542
2017,,,makimae,,0-4,VU05033,130
2017,,,makimae,,5-9,VU05033,169
2017,,,makimae,,10-14,VU05033,161
2017,,,makimae,,15-19,VU05033,141
2017,,,makimae,,20-24,VU05033,89
2017,,,makimae,,25-29,VU05033,84
2017,,,makimae,,30-34,VU05033,77
2017,,,makimae,,35-39,VU05033,79
2017,,,makimae,,40-44,VU05033,44
2017,,,makimae,,45-49,VU05033,71
2017,,,makimae,,50-54,VU05033,47
2017,,,makimae,,55-59,VU05033,40
2017,,,makimae,,60-64,VU05033,21
2017,,,makimae,,65+,VU05033,83
2017,,,malorua,,0-4,VU05041,388
2017,,,malorua,,5-9,VU05041,317
2017,,,malorua,,10-14,VU05041,304
2017,,,malorua,,15-19,VU05041,340
2017,,,malorua,,20-24,VU05041,258
2017,,,malorua,,25-29,VU05041,266
2017,,,malorua,,30-34,VU05041,200
2017,,,malorua,,35-39,VU05041,199
2017,,,malorua,,40-44,VU05041,140
2017,,,malorua,,45-49,VU05041,146
2017,,,malorua,,50-54,VU05041,106
2017,,,malorua,,55-59,VU05041,109
2017,,,malorua,,60-64,VU05041,56
2017,,,malorua,,65+,VU05041,155
2017,,,mele,,0-4,VU05057,651
2017,,,mele,,5-9,VU05057,561
2017,,,mele,,10-14,VU05057,449
2017,,,mele,,15-19,VU05057,411
2017,,,mele,,20-24,VU05057,522
2017,,,mele,,25-29,VU05057,460
2017,,,mele,,30-34,VU05057,361
2017,,,mele,,35-39,VU05057,302
2017,,,mele,,40-44,VU05057,268
2017,,,mele,,45-49,VU05057,254
2017,,,mele,,50-54,VU05057,175
2017,,,mele,,55-59,VU05057,137
2017,,,mele,,60-64,VU05057,93
2017,,,mele,,65+,VU05057,204
2017,,,merelava,,0-4,VU01065,78
2017,,,merelava,,5-9,VU01065,106
2017,,,merelava,,10-14,VU01065,88
2017,,,merelava,,15-19,VU01065,28
2017,,,merelava,,20-24,VU01065,51
2017,,,merelava,,25-29,VU01065,35
2017,,,merelava,,30-34,VU01065,39
2017,,,merelava,,35-39,VU01065,28
2017,,,merelava,,40-44,VU01065,33
2017,,,merelava,,45-49,VU01065,20
2017,,,merelava,,50-54,VU01065,14
2017,,,merelava,,55-59,VU01065,10
2017,,,merelava,,60-64,VU01065,19
2017,,,merelava,,65+,VU01065,52
2017,,,middle bush tanna,,0-4,VU06062,921
2017,,,middle bush tanna,,5-9,VU06062,1038
2017,,,middle bush tanna,,10-14,VU06062,954
2017,,,middle bush tanna,,15-19,VU06062,516
2017,,,middle bush tanna,,20-24,VU06062,465
2017,,,middle bush tanna,,25-29,VU06062,479
2017,,,middle bush tanna,,30-34,VU06062,312
2017,,,middle bush tanna,,35-39,VU06062,316
2017,,,middle bush tanna,,40-44,VU06062,251
2017,,,middle bush tanna,,45-49,VU06062,197
2017,,,middle bush tanna,,50-54,VU06062,163
2017,,,middle bush tanna,,55-59,VU06062,143
2017,,,middle bush tanna,,60-64,VU06062,99
2017,,,middle bush tanna,,65+,VU06062,294
2017,,,mota,,0-4,VU01064,112
2017,,,mota,,5-9,VU01064,107
2017,,,mota,,10-14,VU01064,82
2017,,,mota,,15-19,VU01064,41
2017,,,mota,,20-24,VU01064,51
2017,,,mota,,25-29,VU01064,52
2017,,,mota,,30-34,VU01064,48
2017,,,mota,,35-39,VU01064,45
2017,,,mota,,40-44,VU01064,24
2017,,,mota,,45-49,VU01064,32
2017,,,mota,,50-54,VU01064,21
2017,,,mota,,55-59,VU01064,18
2017,,,mota,,60-64,VU01064,15
2017,,,mota,,65+,VU01064,49
2017,,,motalava,,0-4,VU01063,235
2017,,,motalava,,5-9,VU01063,215
2017,,,motalava,,10-14,VU01063,176
2017,,,motalava,,15-19,VU01063,180
2017,,,motalava,,20-24,VU01063,142
2017,,,motalava,,25-29,VU01063,124
2017,,,motalava,,30-34,VU01063,117
2017,,,motalava,,35-39,VU01063,92
2017,,,motalava,,40-44,VU01063,76
2017,,,motalava,,45-49,VU01063,92
2017,,,motalava,,50-54,VU01063,61
2017,,,motalava,,55-59,VU01063,55
2017,,,motalava,,60-64,VU01063,52
2017,,,motalava,,65+,VU01063,99
2017,,,nguna,,0-4,VU05036,236
2017,,,nguna,,5-9,VU05036,221
2017,,,nguna,,10-14,VU05036,214
2017,,,nguna,,15-19,VU05036,127
2017,,,nguna,,20-24,VU05036,135
2017,,,nguna,,25-29,VU05036,120
2017,,,nguna,,30-34,VU05036,113
2017,,,nguna,,35-39,VU05036,107
2017,,,nguna,,40-44,VU05036,81
2017,,,nguna,,45-49,VU05036,70
2017,,,nguna,,50-54,VU05036,83
2017,,,nguna,,55-59,VU05036,71
2017,,,nguna,,60-64,VU05036,59
2017,,,nguna,,65+,VU05036,132
2017,,,north ambae,,0-4,VU03050,575
2017,,,north ambae,,5-9,VU03050,584
2017,,,north ambae,,10-14,VU03050,519
2017,,,north ambae,,15-19,VU03050,455
2017,,,north ambae,,20-24,VU03050,297
2017,,,north ambae,,25-29,VU03050,275
2017,,,north ambae,,30-34,VU03050,176
2017,,,north ambae,,35-39,VU03050,201
2017,,,north ambae,,40-44,VU03050,195
2017,,,north ambae,,45-49,VU03050,196
2017,,,north ambae,,50-54,VU03050,139
2017,,,north ambae,,55-59,VU03050,118
2017,,,north ambae,,60-64,VU03050,79
2017,,,north ambae,,65+,VU03050,205
2017,,,north ambrym,,0-4,VU04011,428
2017,,,north ambrym,,5-9,VU04011,435
2017,,,north ambrym,,10-14,VU04011,396
2017,,,north ambrym,,15-19,VU04011,365
2017,,,north ambrym,,20-24,VU04011,220
2017,,,north ambrym,,25-29,VU04011,231
2017,,,north ambrym,,30-34,VU04011,191
2017,,,north ambrym,,35-39,VU04011,170
2017,,,north ambrym,,40-44,VU04011,147
2017,,,north ambrym,,45-49,VU04011,126
2017,,,north ambrym,,50-54,VU04011,123
2017,,,north ambrym,,55-59,VU04011,88
2017,,,north ambrym,,60-64,VU04011,95
2017,,,north ambrym,,65+,VU04011,214
2017,,,north east malekula,,0-4,VU04007,1040
2017,,,north east malekula,,5-9,VU04007,1154
2017,,,north east malekula,,10-14,VU04007,808
2017,,,north east malekula,,15-19,VU04007,508
2017,,,north east malekula,,20-24,VU04007,450
2017,,,north east malekula,,25-29,VU04007,496
2017,,,north east malekula,,30-34,VU04007,524
2017,,,north east malekula,,35-39,VU04007,456
2017,,,north east malekula,,40-44,VU04007,329
2017,,,north east malekula,,45-49,VU04007,312
2017,,,north east malekula,,50-54,VU04007,292
2017,,,north east malekula,,55-59,VU04007,248
2017,,,north east malekula,,60-64,VU04007,189
2017,,,north east malekula,,65+,VU04007,522
2017,,,north efate,,0-4,VU05035,341
2017,,,north efate,,5-9,VU05035,429
2017,,,north efate,,10-14,VU05035,336
2017,,,north efate,,15-19,VU05035,280
2017,,,north efate,,20-24,VU05035,296
2017,,,north efate,,25-29,VU05035,251
2017,,,north efate,,30-34,VU05035,192
2017,,,north efate,,35-39,VU05035,173
2017,,,north efate,,40-44,VU05035,165
2017,,,north efate,,45-49,VU05035,141
2017,,,north efate,,50-54,VU05035,128
2017,,,north efate,,55-59,VU05035,83
2017,,,north efate,,60-64,VU05035,77
2017,,,north efate,,65+,VU05035,166
2017,,,north erromango,,0-4,VU06019,235
2017,,,north erromango,,5-9,VU06019,252
2017,,,north erromango,,10-14,VU06019,225
2017,,,north erromango,,15-19,VU06019,173
2017,,,north erromango,,20-24,VU06019,107
2017,,,north erromango,,25-29,VU06019,93
2017,,,north erromango,,30-34,VU06019,65
2017,,,north erromango,,35-39,VU06019,91
2017,,,north erromango,,40-44,VU06019,59
2017,,,north erromango,,45-49,VU06019,60
2017,,,north erromango,,50-54,VU06019,52
2017,,,north erromango,,55-59,VU06019,31
2017,,,north erromango,,60-64,VU06019,26
2017,,,north erromango,,65+,VU06019,55
2017,,,north maewo,,0-4,VU03014,377
2017,,,north maewo,,5-9,VU03014,339
2017,,,north maewo,,10-14,VU03014,252
2017,,,north maewo,,15-19,VU03014,195
2017,,,north maewo,,20-24,VU03014,190
2017,,,north maewo,,25-29,VU03014,183
2017,,,north maewo,,30-34,VU03014,158
2017,,,north maewo,,35-39,VU03014,134
2017,,,north maewo,,40-44,VU03014,149
2017,,,north maewo,,45-49,VU03014,113
2017,,,north maewo,,50-54,VU03014,97
2017,,,north maewo,,55-59,VU03014,57
2017,,,north maewo,,60-64,VU03014,58
2017,,,north maewo,,65+,VU03014,115
2017,,,north pentecost,,0-4,VU03017,967
2017,,,north pentecost,,5-9,VU03017,1018
2017,,,north pentecost,,10-14,VU03017,841
2017,,,north pentecost,,15-19,VU03017,485
2017,,,north pentecost,,20-24,VU03017,358
2017,,,north pentecost,,25-29,VU03017,329
2017,,,north pentecost,,30-34,VU03017,334
2017,,,north pentecost,,35-39,VU03017,364
2017,,,north pentecost,,40-44,VU03017,262
2017,,,north pentecost,,45-49,VU03017,244
2017,,,north pentecost,,50-54,VU03017,212
2017,,,north pentecost,,55-59,VU03017,173
2017,,,north pentecost,,60-64,VU03017,121
2017,,,north pentecost,,65+,VU03017,353
2017,,,north santo,,0-4,VU02047,809
2017,,,north santo,,5-9,VU02047,747
2017,,,north santo,,10-14,VU02047,551
2017,,,north santo,,15-19,VU02047,421
2017,,,north santo,,20-24,VU02047,486
2017,,,north santo,,25-29,VU02047,406
2017,,,north santo,,30-34,VU02047,334
2017,,,north santo,,35-39,VU02047,257
2017,,,north santo,,40-44,VU02047,194
2017,,,north santo,,45-49,VU02047,150
2017,,,north santo,,50-54,VU02047,88
2017,,,north santo,,55-59,VU02047,104
2017,,,north santo,,60-64,VU02047,77
2017,,,north santo,,65+,VU02047,233
2017,,,north tanna,,0-4,VU06026,744
2017,,,north tanna,,5-9,VU06026,746
2017,,,north tanna,,10-14,VU06026,625
2017,,,north tanna,,15-19,VU06026,354
2017,,,north tanna,,20-24,VU06026,303
2017,,,north tanna,,25-29,VU06026,277
2017,,,north tanna,,30-34,VU06026,205
2017,,,north tanna,,35-39,VU06026,233
2017,,,north tanna,,40-44,VU06026,185
2017,,,north tanna,,45-49,VU06026,159
2017,,,north tanna,,50-54,VU06026,119
2017,,,north tanna,,55-59,VU06026,86
2017,,,north tanna,,60-64,VU06026,86
2017,,,north tanna,,65+,VU06026,162
2017,,,north tongoa,,0-4,VU05031,235
2017,,,north tongoa,,5-9,VU05031,236
2017,,,north tongoa,,10-14,VU05031,264
2017,,,north tongoa,,15-19,VU05031,180
2017,,,north tongoa,,20-24,VU05031,95
2017,,,north tongoa,,25-29,VU05031,135
2017,,,north tongoa,,30-34,VU05031,94
2017,,,north tongoa,,35-39,VU05031,84
2017,,,north tongoa,,40-44,VU05031,77
2017,,,north tongoa,,45-49,VU05031,51
2017,,,north tongoa,,50-54,VU05031,41
2017,,,north tongoa,,55-59,VU05031,67
2017,,,north tongoa,,60-64,VU05031,46
2017,,,north tongoa,,65+,VU05031,122
2017,,,north west malekula,,0-4,VU04006,904
2017,,,north west malekula,,5-9,VU04006,939
2017,,,north west malekula,,10-14,VU04006,705
2017,,,north west malekula,,15-19,VU04006,500
2017,,,north west malekula,,20-24,VU04006,339
2017,,,north west malekula,,25-29,VU04006,434
2017,,,north west malekula,,30-34,VU04006,389
2017,,,north west malekula,,35-39,VU04006,329
2017,,,north west malekula,,40-44,VU04006,225
2017,,,north west malekula,,45-49,VU04006,216
2017,,,north west malekula,,50-54,VU04006,132
2017,,,north west malekula,,55-59,VU04006,105
2017,,,north west malekula,,60-64,VU04006,88
2017,,,north west malekula,,65+,VU04006,338
2017,,,north west santo,,0-4,VU02044,254
2017,,,north west santo,,5-9,VU02044,253
2017,,,north west santo,,10-14,VU02044,226
2017,,,north west santo,,15-19,VU02044,156
2017,,,north west santo,,20-24,VU02044,155
2017,,,north west santo,,25-29,VU02044,142
2017,,,north west santo,,30-34,VU02044,118
2017,,,north west santo,,35-39,VU02044,114
2017,,,north west santo,,40-44,VU02044,79
2017,,,north west santo,,45-49,VU02044,73
2017,,,north west santo,,50-54,VU02044,38
2017,,,north west santo,,55-59,VU02044,35
2017,,,north west santo,,60-64,VU02044,32
2017,,,north west santo,,65+,VU02044,64
2017,,,paama,,0-4,VU04013,205
2017,,,paama,,5-9,VU04013,214
2017,,,paama,,10-14,VU04013,239
2017,,,paama,,15-19,VU04013,195
2017,,,paama,,20-24,VU04013,100
2017,,,paama,,25-29,VU04013,103
2017,,,paama,,30-34,VU04013,93
2017,,,paama,,35-39,VU04013,87
2017,,,paama,,40-44,VU04013,84
2017,,,paama,,45-49,VU04013,69
2017,,,paama,,50-54,VU04013,90
2017,,,paama,,55-59,VU04013,46
2017,,,paama,,60-64,VU04013,67
2017,,,paama,,65+,VU04013,168
2017,,,pango,,0-4,VU05038,329
2017,,,pango,,5-9,VU05038,290
2017,,,pango,,10-14,VU05038,209
2017,,,pango,,15-19,VU05038,226
2017,,,pango,,20-24,VU05038,245
2017,,,pango,,25-29,VU05038,224
2017,,,pango,,30-34,VU05038,202
2017,,,pango,,35-39,VU05038,158
2017,,,pango,,40-44,VU05038,129
2017,,,pango,,45-49,VU05038,107
2017,,,pango,,50-54,VU05038,83
2017,,,pango,,55-59,VU05038,84
2017,,,pango,,60-64,VU05038,48
2017,,,pango,,65+,VU05038,81
2017,,,port vila,,0-4,VU05002,6252
2017,,,port vila,,5-9,VU05002,5564
2017,,,port vila,,10-14,VU05002,4440
2017,,,port vila,,15-19,VU05002,5046
2017,,,port vila,,20-24,VU05002,6377
2017,,,port vila,,25-29,VU05002,5669
2017,,,port vila,,30-34,VU05002,4221
2017,,,port vila,,35-39,VU05002,3589
2017,,,port vila,,40-44,VU05002,3048
2017,,,port vila,,45-49,VU05002,2702
2017,,,port vila,,50-54,VU05002,2018
2017,,,port vila,,55-59,VU05002,1532
2017,,,port vila,,60-64,VU05002,909
2017,,,port vila,,65+,VU05002,1268
2017,,,south ambae,,0-4,VU03049,264
2017,,,south ambae,,5-9,VU03049,246
2017,,,south ambae,,10-14,VU03049,213
2017,,,south ambae,,15-19,VU03049,130
2017,,,south ambae,,20-24,VU03049,123
2017,,,south ambae,,25-29,VU03049,120
2017,,,south ambae,,30-34,VU03049,93
2017,,,south ambae,,35-39,VU03049,83
2017,,,south ambae,,40-44,VU03049,56
